QuestionId,SubjectId
6291,"[3, 71, 80, 272]"
1366,"[3, 71, 80, 272]"
10266,"[3, 71, 100, 1648]"
7098,"[3, 71, 100, 1649]"
5156,"[3, 71, 100, 1649]"
18812,"[3, 71, 100, 1648]"
24135,"[3, 71, 100, 1649]"
247,"[3, 71, 100, 1648]"
20311,"[3, 71, 100, 1649]"
25007,"[3, 71, 100, 1649]"
27248,"[3, 71, 100, 1649]"
1329,"[3, 101, 348, 1266]"
22566,"[3, 101, 348, 1266]"
14423,"[3, 101, 348, 1266]"
8389,"[3, 101, 348, 1266]"
1424,"[3, 71, 75, 178]"
12316,"[3, 71, 79, 270]"
6552,"[3, 71, 79, 270]"
10873,"[3, 71, 79, 269]"
11777,"[3, 71, 79, 269]"
19336,"[3, 71, 79, 269]"
26712,"[3, 32, 141, 1201]"
2851,"[3, 32, 141, 1201]"
14639,"[3, 32, 34, 141]"
14123,"[3, 32, 34, 141]"
27436,"[3, 32, 34, 141]"
6071,"[3, 32, 34, 141]"
171,"[3, 32, 34, 141]"
7275,"[3, 32, 34, 141]"
24089,"[3, 71, 79, 270]"
21749,"[3, 32, 34, 141]"
3359,"[3, 49, 59, 166]"
15975,"[3, 49, 59, 166]"
21007,"[3, 49, 59, 166]"
23001,"[3, 49, 59, 166]"
16334,"[3, 49, 59, 165]"
4108,"[3, 49, 59, 165]"
13558,"[3, 49, 61, 172]"
19433,"[3, 49, 61, 172]"
16346,"[3, 49, 61, 172]"
2349,"[3, 49, 61, 172]"
18092,"[3, 49, 61, 171]"
3436,"[3, 32, 45, 243, 244]"
24376,"[3, 32, 45, 244]"
20453,"[3, 32, 45, 244]"
9696,"[3, 32, 45, 243]"
24716,"[3, 32, 45, 244]"
13811,"[3, 32, 45, 243]"
8631,"[3, 49, 59, 167]"
15282,"[3, 49, 59, 167]"
24627,"[3, 32, 45, 244]"
20642,"[3, 32, 45, 243]"
21680,"[3, 71, 93, 278]"
26099,"[3, 71, 95, 278]"
1554,"[3, 71, 74, 78]"
2079,"[3, 71, 74, 78]"
14098,"[3, 71, 74, 78]"
942,"[3, 71, 74, 78]"
22119,"[3, 71, 74, 78]"
12136,"[3, 71, 74, 78]"
14209,"[3, 71, 74, 78]"
1818,"[3, 71, 74, 78]"
903,"[3, 71, 74, 183]"
4702,"[3, 71, 74, 183]"
864,"[3, 71, 74, 183]"
3802,"[3, 71, 74, 183]"
5413,"[3, 71, 74, 183]"
22313,"[3, 71, 174, 1988]"
26891,"[3, 71, 80, 272]"
24119,"[3, 71, 74, 78]"
17550,"[3, 71, 74, 78]"
19423,"[3, 71, 80, 272]"
15277,"[3, 71, 80, 272]"
21480,"[3, 101, 348, 350]"
21603,"[3, 101, 348, 350]"
12325,"[3, 101, 348, 350]"
3765,"[3, 101, 348, 350]"
12797,"[3, 101, 348, 350]"
15110,"[3, 101, 348, 353]"
6294,"[3, 101, 348, 353]"
26710,"[3, 101, 348, 349, 351]"
24153,"[3, 101, 348, 349, 351]"
10312,"[3, 101, 348, 349, 351]"
10702,"[3, 101, 348, 349, 351]"
19055,"[3, 101, 348, 349]"
23544,"[3, 101, 348, 349]"
10178,"[3, 101, 348, 349, 351]"
23754,"[3, 101, 348, 349]"
6602,"[3, 101, 110, 348]"
14764,"[3, 101, 110, 348]"
25153,"[3, 101, 110, 348]"
10532,"[3, 101, 110, 348]"
22121,"[3, 101, 112, 348]"
11548,"[3, 101, 112, 348]"
8302,"[3, 101, 348, 349]"
16234,"[3, 49, 255, 1080]"
22857,"[3, 49, 255, 1080]"
17703,"[3, 49, 255, 1077]"
12179,"[3, 49, 255, 1077]"
22842,"[3, 49, 65, 154]"
12624,"[3, 49, 65, 154]"
18083,"[3, 49, 65, 154]"
22152,"[3, 49, 60, 156]"
14927,"[3, 49, 68, 164]"
9605,"[3, 49, 68, 164]"
1529,"[3, 49, 67, 156]"
5172,"[3, 49, 56, 68, 158, 163]"
1033,"[3, 49, 56, 68, 158, 163]"
14798,"[3, 49, 154, 1076]"
8498,"[3, 49, 56, 158]"
218,"[3, 49, 56, 158]"
23229,"[3, 49, 56, 158]"
17816,"[3, 49, 56, 158]"
19523,"[3, 71, 97, 178, 179, 281]"
22528,"[3, 71, 97, 281]"
4761,"[3, 71, 97, 280]"
11023,"[3, 71, 97, 280]"
25324,"[3, 71, 97, 280]"
25086,"[3, 71, 97, 280]"
25548,"[3, 71, 97, 280]"
1326,"[3, 71, 97, 280]"
10792,"[3, 32, 1157]"
14851,"[3, 32, 39, 226]"
6654,"[3, 32, 39, 227]"
4778,"[3, 32, 39, 228]"
26592,"[3, 32, 39, 227]"
19093,"[3, 32, 39, 230]"
12963,"[3, 32, 39, 230]"
15368,"[3, 32, 39, 231]"
12868,"[3, 32, 39, 231]"
10212,"[3, 32, 39, 232]"
8309,"[3, 32, 42, 211]"
24809,"[3, 32, 37, 219, 220]"
19903,"[3, 49, 67, 156]"
7430,"[3, 32, 144, 204]"
14510,"[3, 71, 98, 209]"
4512,"[3, 32, 42, 210]"
11895,"[3, 32, 37, 220]"
10309,"[3, 32, 39, 231]"
13507,"[3, 49, 67, 156]"
7752,"[3, 49, 52, 153]"
23336,"[3, 32, 40, 245]"
11288,"[3, 49, 62, 70]"
20126,"[3, 32, 42, 210]"
3734,"[3, 32, 33, 144]"
1799,"[3, 71, 98, 209]"
4971,"[3, 49, 62, 70]"
7777,"[3, 32, 37, 221]"
5225,"[3, 32, 42, 211]"
25077,"[3, 32, 144, 207]"
20508,"[3, 49, 62, 70]"
25488,"[3, 32, 42, 212]"
3579,"[3, 32, 37, 219]"
23515,"[3, 32, 33, 144]"
4991,"[3, 49, 52, 153]"
15773,"[3, 32, 42, 211]"
2140,"[3, 32, 33, 144]"
3912,"[3, 49, 61, 171]"
22732,"[3, 32, 144, 204]"
18394,"[3, 32, 37, 220]"
7732,"[3, 32, 42, 210]"
17877,"[3, 49, 62, 251]"
10976,"[3, 32, 144, 204]"
24010,"[3, 32, 42, 212]"
14969,"[3, 32, 37, 219]"
14276,"[3, 32, 42, 211]"
5862,"[3, 49, 64, 154]"
19335,"[3, 32, 37, 219]"
2619,"[3, 32, 33, 144]"
19432,"[3, 32, 37, 220]"
5749,"[3, 49, 64, 154]"
10453,"[3, 32, 144, 203]"
20643,"[3, 32, 144, 205]"
20161,"[3, 32, 144, 203]"
15045,"[3, 32, 144, 202]"
20180,"[3, 32, 144, 204]"
17452,"[3, 32, 144, 204]"
8877,"[3, 32, 144, 204]"
1061,"[3, 32, 36, 224]"
10373,"[3, 32, 36, 224]"
10049,"[3, 32, 36, 222]"
6907,"[3, 49, 62, 252]"
11578,"[3, 49, 64, 154]"
11196,"[3, 32, 144, 205]"
22050,"[3, 32, 144, 206]"
23367,"[3, 32, 144, 206]"
17770,"[3, 32, 144, 207]"
22717,"[3, 32, 144, 208]"
21646,"[3, 32, 33, 144]"
13926,"[3, 32, 40, 245]"
13034,"[3, 32, 141, 214]"
17083,"[3, 32, 141, 215]"
3066,"[3, 49, 62, 251]"
27015,"[3, 49, 62, 251]"
10154,"[3, 49, 50, 152]"
16996,"[3, 32, 144, 206]"
14707,"[3, 32, 144, 202]"
5473,"[3, 32, 141, 213]"
27110,"[3, 32, 144, 204]"
1161,"[3, 32, 144, 204]"
19052,"[3, 49, 62, 71, 86, 178, 251]"
3424,"[3, 49, 51, 62, 152, 251]"
13165,"[3, 49, 51, 62, 152, 251]"
16774,"[3, 32, 44, 234]"
5099,"[3, 32, 44, 233]"
6446,"[3, 32, 44, 236]"
20657,"[3, 32, 44, 236]"
4417,"[3, 32, 44, 233, 331, 1263]"
19743,"[3, 32, 42, 211]"
26145,"[3, 32, 42, 211]"
844,"[3, 49, 52, 153]"
12986,"[3, 32, 39, 226, 228]"
13588,"[3, 32, 1157]"
10268,"[3, 32, 141, 1201]"
10594,"[3, 71, 98, 199]"
14488,"[3, 49, 54, 257]"
20233,"[3, 71, 98, 199]"
2756,"[3, 49, 62, 70]"
21293,"[3, 49, 62, 64, 70, 154, 251]"
6081,"[3, 119, 146, 437]"
12355,"[3, 71, 79, 1750]"
7607,"[3, 32, 45, 46, 243, 1167]"
13466,"[3, 71, 83, 193]"
4447,"[3, 71, 79, 269]"
24002,"[3, 71, 75, 89, 178, 271]"
12160,"[3, 101, 118, 342]"
22613,"[3, 101, 102, 338]"
18974,"[3, 32, 44, 233]"
8043,"[3, 49, 59, 166]"
3009,"[3, 32, 46, 241]"
6257,"[3, 32, 39, 1162, 1980]"
11596,"[3, 49, 62, 70]"
14145,"[3, 49, 61, 171]"
9176,"[3, 71, 75, 178]"
1009,"[3, 71, 89, 271, 1156]"
58,"[3, 32, 144, 203]"
21010,"[3, 32, 39, 230]"
10498,"[3, 32, 144, 208]"
2766,"[3, 32, 44, 233]"
11969,"[3, 32, 144, 207]"
9812,"[3, 32, 144, 208]"
18156,"[3, 32, 144, 206]"
21208,"[3, 32, 144, 206]"
1136,"[3, 32, 144, 208]"
15175,"[3, 32, 39, 231]"
18721,"[3, 119, 126, 375]"
25335,"[3, 32, 144, 202, 204]"
24764,"[3, 49, 64, 154]"
16775,"[3, 32, 39, 229]"
21384,"[3, 49, 62, 70]"
4081,"[3, 32, 38, 1161]"
11956,"[3, 32, 144, 204]"
554,"[3, 32, 144, 203]"
2571,"[3, 101, 108, 342]"
2538,"[3, 49, 64, 154]"
19845,"[3, 32, 37, 219, 220]"
3663,"[3, 32, 144, 204, 207]"
2186,"[3, 71, 74, 181, 439]"
13835,"[3, 49, 154, 649]"
5266,"[3, 49, 62, 70]"
12675,"[3, 32, 1980]"
19705,"[3, 32, 1980]"
26009,"[3, 71, 98, 197]"
5628,"[3, 32, 38, 49, 59, 165, 238]"
795,"[3, 71, 84, 88, 91, 174, 175, 276]"
1888,"[3, 101, 111, 348]"
24253,"[3, 101, 109, 342]"
14658,"[3, 32, 36, 224]"
9546,"[3, 32, 144, 204]"
19684,"[3, 32, 144, 204]"
14881,"[3, 32, 144, 207]"
8532,"[3, 32, 144, 207]"
17041,"[3, 32, 144, 207]"
25033,"[3, 32, 144, 207]"
12003,"[3, 32, 144, 207]"
8768,"[3, 32, 144, 207]"
15448,"[3, 32, 144, 207]"
21135,"[3, 32, 141, 216]"
9731,"[3, 32, 144, 207]"
9911,"[3, 32, 144, 207]"
230,"[3, 32, 144, 207]"
21806,"[3, 32, 141, 216]"
63,"[3, 32, 144, 207]"
19725,"[3, 32, 144, 207]"
15426,"[3, 32, 144, 207]"
2314,"[3, 32, 144, 204]"
8096,"[3, 32, 144, 204]"
12399,"[3, 32, 144, 207]"
3378,"[3, 32, 144, 207]"
20958,"[3, 32, 144, 207]"
25735,"[3, 32, 144, 207]"
23438,"[3, 32, 144, 207]"
16216,"[3, 32, 144, 207]"
3978,"[3, 32, 144, 207]"
12739,"[3, 32, 141, 216]"
21952,"[3, 32, 144, 207]"
9547,"[3, 32, 144, 207]"
21660,"[3, 32, 144, 207]"
17719,"[3, 32, 141, 216]"
20679,"[3, 32, 144, 207]"
27089,"[3, 32, 144, 207]"
5835,"[3, 32, 144, 207]"
584,"[3, 32, 144, 202]"
20922,"[3, 32, 144, 202]"
21801,"[3, 32, 144, 205]"
9397,"[3, 32, 144, 206]"
21554,"[3, 32, 144, 207]"
19161,"[3, 32, 144, 207]"
13237,"[3, 32, 144, 208]"
5094,"[3, 32, 141, 215]"
1231,"[3, 32, 141, 215]"
14300,"[3, 32, 141, 215]"
12441,"[3, 32, 39, 225]"
5040,"[3, 32, 44, 233]"
18998,"[3, 32, 44, 233]"
15239,"[3, 32, 44, 1165]"
3737,"[3, 32, 1157]"
25550,"[3, 32, 37, 221]"
1696,"[3, 32, 37, 220]"
5990,"[3, 32, 37, 219]"
13171,"[3, 32, 37, 1160]"
6796,"[3, 32, 37, 1160]"
10555,"[3, 32, 37, 1160]"
180,"[3, 71, 98, 209]"
8733,"[3, 32, 144, 202, 1156]"
21878,"[3, 32, 33, 144, 1975]"
25475,"[3, 32, 144, 1203]"
15705,"[3, 32, 37, 220]"
16035,"[3, 32, 144, 202]"
23240,"[3, 32, 1157]"
8180,"[3, 32, 144, 1975]"
998,"[3, 49, 62, 70]"
18322,"[3, 32, 144, 1975]"
5644,"[3, 32, 42, 1164]"
19989,"[3, 32, 42, 210]"
6435,"[3, 32, 42, 211]"
21530,"[3, 32, 42, 211]"
19731,"[3, 32, 42, 212]"
18174,"[3, 49, 62, 70]"
6687,"[3, 49, 152, 153, 1208, 1209]"
9689,"[3, 49, 62, 251]"
11878,"[3, 71, 90, 272]"
25042,"[3, 49, 62, 251]"
7461,"[3, 49, 52, 153]"
2046,"[3, 32, 40, 246]"
15245,"[3, 32, 34, 141]"
1559,"[3, 49, 67, 156]"
10254,"[3, 32, 40, 42, 211, 212, 245, 1977]"
891,"[3, 32, 144, 204]"
12944,"[3, 32, 144, 204]"
4956,"[3, 71, 79, 270]"
1138,"[3, 49, 62, 64, 70, 154]"
417,"[3, 32, 44, 236]"
26599,"[3, 49, 54, 259]"
15000,"[3, 71, 83, 191]"
5613,"[3, 71, 97, 279]"
11936,"[3, 1156]"
13499,"[3, 71, 79, 269]"
1929,"[3, 101, 338, 339]"
7061,"[3, 49, 54, 81, 1170, 1180]"
14027,"[3, 49, 54, 1170]"
8278,"[3, 49, 54, 1170]"
7113,"[3, 32, 45, 243]"
10289,"[3, 49, 54, 1170]"
8109,"[3, 49, 54, 1170]"
13149,"[3, 49, 54, 1170]"
15069,"[3, 32, 44, 236]"
92,"[3, 32, 44, 236]"
26785,"[3, 32, 44, 235]"
25817,"[3, 32, 44, 235]"
1059,"[3, 32, 39, 1162]"
27094,"[3, 32, 39, 1162]"
2772,"[3, 32, 39, 1162]"
3889,"[3, 71, 77, 185, 186]"
7396,"[3, 32, 144, 204]"
5476,"[3, 32, 39, 231]"
24551,"[3, 32, 39, 231]"
10759,"[3, 32, 33, 144]"
16611,"[3, 32, 39, 230]"
22621,"[3, 32, 36, 224]"
14772,"[3, 32, 33, 144]"
18726,"[3, 32, 36, 224]"
289,"[3, 71, 100, 188]"
12484,"[3, 71, 100, 188]"
9561,"[3, 71, 100, 189]"
13086,"[3, 71, 98, 197]"
26815,"[3, 71, 98, 209]"
18645,"[3, 71, 79, 269]"
26090,"[3, 71, 89, 271]"
17751,"[3, 32, 144, 204]"
4750,"[3, 32, 39, 231]"
15507,"[3, 32, 39, 231]"
9401,"[3, 32, 39, 231]"
8609,"[3, 32, 33, 144]"
5060,"[3, 32, 39, 230]"
21080,"[3, 32, 36, 224]"
21364,"[3, 32, 33, 144]"
17732,"[3, 32, 36, 224]"
18997,"[3, 71, 100, 188]"
26122,"[3, 71, 100, 188]"
12444,"[3, 71, 100, 189]"
13922,"[3, 32, 44, 234]"
3538,"[3, 32, 44, 234]"
16845,"[3, 32, 44, 236]"
13495,"[3, 32, 44, 234]"
11706,"[3, 32, 41, 331]"
12803,"[3, 71, 98, 209]"
24016,"[3, 71, 79, 269]"
22990,"[3, 71, 89, 271]"
893,"[3, 32, 36, 1159]"
1527,"[3, 32, 36, 1159]"
3749,"[3, 32, 37, 144, 204, 1160]"
2339,"[3, 32, 42, 210]"
13891,"[3, 32, 144, 200]"
8314,"[3, 32, 141, 213]"
25463,"[3, 32, 144, 203, 205]"
16316,"[3, 32, 144, 203, 206]"
23258,"[3, 32, 41, 144, 203, 331]"
13747,"[3, 32, 33, 144]"
10882,"[3, 32, 33, 144]"
18636,"[3, 71, 98, 209]"
26980,"[3, 32, 42, 211]"
19100,"[3, 71, 98, 209]"
26930,"[3, 32, 144, 204]"
25983,"[3, 32, 37, 220]"
22728,"[3, 32, 40, 245]"
13658,"[3, 49, 64, 154]"
1506,"[3, 49, 64, 154]"
20822,"[3, 49, 64, 154]"
17500,"[3, 32, 37, 1160]"
20080,"[3, 32, 144, 202]"
1404,"[3, 32, 144, 202, 204]"
5975,"[3, 32, 42, 210]"
9453,"[3, 32, 141, 213]"
586,"[3, 32, 141, 213]"
25835,"[3, 32, 144, 1676]"
1516,"[3, 32, 144, 205]"
15067,"[3, 32, 144, 203]"
21534,"[3, 32, 141, 216]"
19175,"[3, 32, 144, 205, 206, 1975]"
18140,"[3, 49, 65, 154]"
22863,"[3, 49, 65, 154]"
25980,"[3, 49, 65, 154]"
21756,"[3, 49, 65, 154]"
16801,"[3, 32, 144, 200]"
19722,"[3, 32, 144, 200]"
13930,"[3, 32, 144, 200]"
14234,"[3, 32, 144, 200, 202]"
22068,"[3, 32, 144, 200, 203]"
8158,"[3, 32, 144, 200, 202, 203]"
7625,"[3, 32, 144, 202]"
579,"[3, 32, 144, 202]"
14614,"[3, 32, 144, 202]"
19844,"[3, 32, 144, 203]"
22103,"[3, 32, 144, 206]"
7261,"[3, 32, 144, 203]"
17624,"[3, 32, 144, 203]"
15982,"[3, 101, 103, 151, 338, 1207]"
23314,"[3, 32, 38, 239]"
1152,"[3, 119, 120, 142]"
11006,"[3, 49, 62, 251]"
7834,"[3, 49, 62, 1174]"
25689,"[3, 49, 62, 1174]"
3874,"[3, 49, 62, 1174]"
20296,"[3, 49, 50, 152]"
2318,"[3, 49, 50, 152]"
13032,"[3, 49, 52, 153]"
6256,"[3, 49, 52, 153]"
9215,"[3, 49, 52, 153]"
6873,"[3, 49, 61, 1173]"
14323,"[3, 49, 61, 171]"
3230,"[3, 49, 61, 171]"
24201,"[3, 71, 176, 177]"
20397,"[3, 32, 1980]"
4821,"[3, 32, 37, 219]"
27269,"[3, 32, 37, 221]"
4055,"[3, 32, 37, 221]"
1723,"[3, 49, 52, 153]"
6819,"[3, 49, 61, 171]"
26256,"[3, 49, 51, 152]"
25581,"[3, 49, 50, 152]"
10857,"[3, 49, 61, 171]"
7963,"[3, 71, 176, 177]"
13714,"[3, 71, 176, 177]"
14372,"[3, 71, 98, 195]"
25448,"[3, 71, 98, 1184]"
4407,"[3, 32, 37, 220]"
7018,"[3, 49, 62, 253]"
1048,"[3, 49, 50, 152]"
16734,"[3, 49, 61, 173]"
25246,"[3, 32, 37, 219]"
4476,"[3, 49, 61, 173]"
7431,"[3, 49, 51, 152]"
27279,"[3, 32, 48, 248]"
4098,"[3, 32, 48, 248]"
4883,"[3, 32, 48, 248]"
16780,"[3, 49, 61, 171]"
15524,"[3, 49, 50, 152]"
20048,"[3, 101, 110, 348]"
6908,"[3, 101, 110, 348]"
8764,"[3, 101, 110, 348]"
17203,"[3, 101, 110, 348]"
9721,"[3, 101, 110, 348]"
24552,"[3, 101, 110, 348]"
27176,"[3, 101, 110, 348]"
17285,"[3, 101, 110, 348]"
6861,"[3, 49, 63, 154]"
3513,"[3, 49, 51, 152]"
18946,"[3, 49, 51, 152]"
9894,"[3, 1156]"
12118,"[3, 1156]"
18996,"[3, 1156]"
3052,"[3, 32, 141, 215]"
644,"[3, 32, 144, 202]"
17495,"[3, 32, 144, 204]"
15059,"[3, 32, 144, 204]"
27394,"[3, 49, 61, 171]"
6765,"[3, 101, 338, 341]"
22904,"[3, 32, 44, 236]"
11267,"[3, 32, 44, 236]"
4980,"[3, 32, 44, 236]"
25282,"[3, 32, 44, 236]"
10622,"[3, 71, 77, 187]"
26511,"[3, 71, 77, 187]"
8826,"[3, 49, 63, 154]"
20312,"[3, 32, 41, 331]"
7110,"[3, 32, 41, 331]"
13656,"[3, 32, 41, 331]"
12564,"[3, 32, 41, 331]"
21126,"[3, 32, 41, 331]"
9781,"[3, 32, 41, 331]"
8918,"[3, 32, 41, 331]"
16695,"[3, 32, 41, 331]"
8483,"[3, 32, 41, 331]"
6852,"[3, 32, 41, 331]"
7689,"[3, 71, 98, 1184]"
18231,"[3, 71, 98, 1184]"
15218,"[3, 71, 98, 1184]"
10573,"[3, 49, 62, 251]"
23916,"[3, 49, 62, 251]"
15884,"[3, 49, 62, 252]"
20462,"[3, 49, 62, 252]"
21189,"[3, 49, 50, 152]"
16714,"[3, 49, 61, 171]"
4656,"[3, 49, 61, 171]"
8128,"[3, 71, 176, 177]"
27513,"[3, 49, 61, 171]"
22867,"[3, 49, 62, 1174]"
13287,"[3, 49, 61, 171]"
8414,"[3, 71, 176, 177]"
11690,"[3, 71, 176, 177]"
7632,"[3, 71, 98, 1184]"
25713,"[3, 71, 98, 1985]"
6259,"[3, 49, 62, 1174]"
2188,"[3, 49, 50, 152]"
25613,"[3, 49, 61, 1173]"
8249,"[3, 49, 61, 1173]"
9878,"[3, 49, 152, 1208]"
17226,"[3, 49, 61, 171]"
26187,"[3, 71, 89, 271]"
19512,"[3, 101, 113, 336, 337]"
15458,"[3, 49, 63, 154]"
3297,"[3, 49, 63, 154]"
2179,"[3, 49, 62, 1081]"
6269,"[3, 49, 54, 259, 262]"
4393,"[3, 71, 74, 78, 439]"
13194,"[3, 71, 74, 78, 439]"
14616,"[3, 32, 44, 236]"
4348,"[3, 32, 44, 235, 331, 1263]"
19962,"[3, 32, 39, 229, 232, 1982]"
26947,"[3, 32, 39, 226, 227, 229, 230, 1982]"
11481,"[3, 49, 50, 64, 152, 154]"
1555,"[3, 49, 50, 64, 152, 154]"
10075,"[3, 101, 342, 343]"
14913,"[3, 101, 342, 343]"
23804,"[3, 101, 342, 344]"
10324,"[3, 101, 342, 344]"
19299,"[3, 101, 342, 344]"
9182,"[3, 101, 342, 344]"
1709,"[3, 101, 342, 344]"
12491,"[3, 101, 342, 344]"
26543,"[3, 101, 111, 348]"
18914,"[3, 101, 111, 348]"
17517,"[3, 101, 111, 348]"
9218,"[3, 101, 111, 348]"
14625,"[3, 101, 342, 344]"
14440,"[3, 101, 342, 344]"
139,"[3, 101, 342, 344]"
25018,"[3, 101, 342, 344]"
5980,"[3, 101, 342, 344]"
898,"[3, 101, 342, 344]"
4851,"[3, 101, 111, 348]"
11311,"[3, 101, 111, 348]"
2167,"[3, 101, 111, 348]"
27442,"[3, 101, 111, 348]"
23769,"[3, 49, 81, 406]"
20241,"[3, 49, 81, 406]"
8169,"[3, 49, 54, 258]"
18435,"[3, 49, 54, 259]"
11294,"[3, 32, 45, 243]"
9071,"[3, 49, 54, 260]"
14604,"[3, 49, 54, 257]"
19652,"[3, 49, 54, 261]"
15724,"[3, 49, 54, 258]"
18844,"[3, 49, 54, 261]"
19072,"[3, 49, 54, 258]"
12049,"[3, 49, 54, 259]"
17973,"[3, 49, 54, 260]"
5497,"[3, 49, 54, 257]"
10691,"[3, 49, 54, 261]"
24615,"[3, 49, 54, 258]"
6627,"[3, 49, 54, 261]"
11342,"[3, 101, 102, 338]"
323,"[3, 101, 102, 338]"
26021,"[3, 101, 102, 338]"
27318,"[3, 101, 102, 338]"
7200,"[3, 101, 102, 338]"
2615,"[3, 101, 102, 338]"
19740,"[3, 101, 103, 338]"
7092,"[3, 101, 338, 340]"
22881,"[3, 101, 103, 338]"
25491,"[3, 101, 102, 338]"
25401,"[3, 101, 102, 338]"
7922,"[3, 101, 102, 338]"
26146,"[3, 101, 102, 338]"
3216,"[3, 101, 102, 338]"
608,"[3, 101, 102, 338]"
9466,"[3, 101, 102, 338]"
11804,"[3, 101, 103, 338]"
22891,"[3, 101, 338, 340]"
13967,"[3, 101, 103, 338]"
17426,"[3, 32, 45, 243]"
15914,"[3, 32, 45, 243]"
4475,"[3, 32, 45, 243]"
4327,"[3, 32, 45, 243]"
13094,"[3, 32, 45, 243]"
13259,"[3, 71, 94, 278]"
66,"[3, 32, 45, 243]"
20721,"[3, 71, 90, 272]"
7723,"[3, 32, 45, 243]"
2341,"[3, 32, 45, 243]"
1160,"[3, 32, 45, 243]"
5091,"[3, 32, 45, 243]"
15882,"[3, 32, 45, 243]"
24292,"[3, 32, 45, 243]"
19794,"[3, 32, 45, 243]"
11068,"[3, 71, 94, 278]"
4443,"[3, 32, 45, 243]"
9388,"[3, 71, 90, 272]"
5029,"[3, 32, 45, 243]"
12332,"[3, 32, 45, 243]"
22279,"[3, 32, 40, 247]"
1708,"[3, 32, 40, 47]"
256,"[3, 32, 40, 47]"
4210,"[3, 32, 40, 47]"
1879,"[3, 32, 40, 47]"
12992,"[3, 32, 40, 47]"
15339,"[3, 32, 40, 47]"
7393,"[3, 32, 40, 47]"
6445,"[3, 32, 40, 47]"
10059,"[3, 32, 40, 47]"
4130,"[3, 32, 40, 247]"
24182,"[3, 32, 40, 47]"
18343,"[3, 32, 40, 47]"
2605,"[3, 32, 40, 47]"
4003,"[3, 32, 40, 47]"
14985,"[3, 32, 40, 47]"
15361,"[3, 32, 40, 47]"
7788,"[3, 32, 40, 47]"
22652,"[3, 32, 40, 47]"
22235,"[3, 32, 40, 47]"
1631,"[3, 71, 91, 275]"
17468,"[3, 71, 91, 275]"
12821,"[3, 71, 91, 275]"
10029,"[3, 71, 91, 275]"
3090,"[3, 71, 91, 275]"
445,"[3, 71, 92, 278]"
728,"[3, 71, 92, 278]"
10160,"[3, 71, 92, 278]"
10932,"[3, 71, 92, 278]"
26436,"[3, 71, 92, 278]"
26851,"[3, 71, 91, 275]"
7583,"[3, 71, 91, 275]"
17757,"[3, 71, 91, 275]"
9034,"[3, 71, 91, 275]"
17434,"[3, 71, 92, 278]"
19965,"[3, 71, 92, 278]"
19365,"[3, 71, 92, 278]"
17838,"[3, 71, 92, 278]"
22878,"[3, 71, 92, 278]"
22362,"[3, 101, 348, 349]"
21340,"[3, 101, 348, 349]"
22079,"[3, 101, 348, 349]"
17991,"[3, 101, 118, 342]"
10431,"[3, 101, 118, 342]"
13347,"[3, 101, 348, 353]"
26171,"[3, 101, 348, 353]"
14437,"[3, 101, 348, 353]"
2674,"[3, 32, 144, 1636]"
3535,"[3, 32, 144, 1636]"
20143,"[3, 101, 348, 349]"
12297,"[3, 101, 348, 349]"
2507,"[3, 101, 348, 349]"
9904,"[3, 101, 118, 342]"
8929,"[3, 101, 118, 342]"
15667,"[3, 101, 348, 353]"
15440,"[3, 101, 348, 353]"
1587,"[3, 101, 348, 353]"
26993,"[3, 32, 144, 1636]"
25283,"[3, 32, 144, 1636]"
10264,"[3, 32, 38, 237]"
22343,"[3, 32, 39, 227]"
6455,"[3, 32, 38, 39, 144, 204, 227, 237]"
2711,"[3, 32, 39, 225]"
9699,"[3, 32, 44, 233]"
27160,"[3, 32, 46, 241]"
12201,"[3, 101, 107, 342]"
25931,"[3, 101, 107, 342]"
18291,"[3, 101, 107, 342]"
9041,"[3, 101, 107, 342]"
4648,"[3, 101, 107, 342]"
27458,"[3, 32, 44, 236, 331, 1263]"
779,"[3, 32, 44, 236, 331, 1263]"
24387,"[3, 32, 48, 249]"
14748,"[3, 32, 48, 249]"
7489,"[3, 32, 48, 248]"
19992,"[3, 32, 48, 248]"
6595,"[3, 32, 48, 248]"
18870,"[3, 32, 48, 1168, 1980]"
9464,"[3, 71, 74, 76]"
16542,"[3, 71, 74, 76]"
23199,"[3, 71, 74, 76]"
8140,"[3, 101, 102, 338]"
4895,"[3, 101, 103, 338]"
21726,"[3, 101, 103, 338]"
3921,"[3, 32, 141, 214]"
9701,"[3, 101, 103, 338]"
27376,"[3, 101, 103, 338]"
18191,"[3, 32, 144, 204]"
5500,"[3, 32, 144, 204]"
19726,"[3, 32, 141, 216]"
5288,"[3, 32, 141, 216]"
20586,"[3, 32, 38, 1161]"
16122,"[3, 32, 144, 202]"
11802,"[3, 49, 64, 154]"
3957,"[3, 32, 39, 1162]"
10824,"[3, 32, 39, 1162]"
10308,"[3, 32, 39, 1162]"
8865,"[3, 32, 101, 102, 338, 1157]"
10688,"[3, 71, 100, 1186]"
20518,"[3, 71, 74, 439]"
5566,"[3, 32, 44, 234]"
7294,"[3, 49, 62, 251]"
22690,"[3, 49, 62, 251]"
22817,"[3, 49, 64, 154]"
2628,"[3, 49, 64, 154]"
16220,"[3, 49, 64, 154]"
15566,"[3, 49, 64, 154]"
11459,"[3, 49, 64, 154]"
